id,name,ally,villages,points,att,def,sup,all
1577484788,Niklasko06,0,0,0,0,237,0,237
1577484815,Tueddie,0,1,264,0,0,0,0
1577484847,Felix Hannover,59,4,9423,10232,164,14,10410
1577484886,Proxybasher17,443,15,80319,35913,208,2318,38439
1577484909,Mundgeschmack,246,1,1046,0,956,0,956
1577484914,Imposter,0,1,26,0,0,0,0
1577485144,RuneBrecher01,0,1,51,0,0,0,0
1577485146,EchoNull00,0,1,26,0,0,0,0
1577485180,mc.car,506,1,586,0,0,0,0
1577485188,tralalelo,0,1,292,0,0,0,0
1577485331,F in den Chat,443,8,45161,35380,122,0,35502
1577485392,Hotti11,0,1,961,130,527,0,657
1577485456,Bonker2point0,0,1,101,0,0,0,0
1577485497,goodmorning,0,1,544,0,0,0,0
1577485508,Ritterkönig,0,1,550,0,3108,0,3108
1577485714,ProditorJack,0,1,1027,0,10,0,10
1577485766,crazy4ever,222,1,1790,0,5148,0,5148
1577485876,Paul,0,1,374,0,0,0,0
1577485882,GermansPro,515,1,2027,0,4064,0,4064
1577485904,KLAR0,0,1,26,0,0,0,0
1577485992,gusti1705,0,1,930,0,965,0,965
1577486006,InSlumber,83,3,4563,1377,117,0,1494
1577486028,mxddy,542,1,1021,0,0,0,0
1577486065,Lord Dudi,552,1,2516,162,100,0,262
1577486078,bosch,386,4,8919,0,11093,0,11093
1577486104,HeinrichIV,363,1,1442,2518,0,0,2518
1577486167,Kiminski,10,1,1265,0,0,0,0
1577486226,Madunicum,266,3,10138,0,0,0,0
1577486344,NixPeinliches,178,1,26,192,1014,2598,3804
1577486414,ThorsZorn,0,1,26,0,0,0,0
1577486495,Kata17,0,1,434,0,0,0,0
1577486535,DerLetzteLöffel,0,1,26,0,0,0,0
1577486549,IncForInc,0,1,26,0,0,0,0
1577486566,Fürst V,63,3,7781,0,520,0,520
1577486584,Raegwyn,0,1,181,0,0,0,0
1577486598,warrior 95,0,1,1537,35,0,0,35
1577486614,Metty79,30,4,9543,9681,7541,4587,21809
1577486619,try2stopM3,0,1,26,0,0,0,0
1577486676,Lapteck,0,1,26,0,0,0,0
1577486797,marcels28,0,0,0,18,8590,0,8608
1577486805,Ailton32,0,1,730,0,681,0,681
1577486821,Micoud10,0,1,637,0,1409,0,1409
1577486890,sung jin woo,0,1,3199,0,248,0,248
1577487109,Thies,0,1,26,0,0,0,0
1577487129,Kynaru,11,1,727,0,0,0,0
1577487190,Bosstradamus,0,1,6037,22,0,0,22
1577487205,TimSiersleben,0,1,1280,0,10,0,10
1577487475,Luckaffe32,0,1,857,0,0,0,0
1577487537,KönigOhneReich,0,1,336,0,0,0,0
1577487574,Bradlay von Xanten,472,1,2796,785,5334,0,6119
1577487640,ErnaFellkloss,0,1,26,0,0,0,0
1577487642,Kalle van Vorhaut,0,1,26,0,0,0,0
1577487704,Figger93,0,1,363,0,978,0,978
1577487708,Bursel,0,1,313,0,3169,0,3169
1577487724,Ueli,123,4,11994,126,26,0,152
1577487732,GönndalfderGraue,41,4,11353,225,155,503,883
1577487765,Awantii09,185,1,796,0,0,0,0
1577487787,Flamme,276,1,1069,0,9804,0,9804
1577487842,Macelch1608,140,1,2398,0,0,0,0
1577487903,Nagato.,0,1,707,0,0,0,0
1577487904,Hidan.,0,1,680,0,0,0,0
1577487956,Tevilein,0,1,3534,0,0,0,0
1577487965,Lord Purzel,496,1,942,0,2457,0,2457
1577488094,König masterchief117,232,2,3802,0,52,0,52
1577488097,Der Icke,0,1,181,0,0,0,0
1577488359,DeffBasher,0,2,3772,9998,326,0,10324
1577488409,Bristle,0,1,474,0,0,0,0
1577488425,Kendra Lust,0,1,705,0,0,0,0
1577488573,klempner77,0,1,880,0,0,0,0
1577488591,B3rs3rc3r,0,1,1481,0,2266,0,2266
1577488627,LetsRage,0,1,26,0,0,0,0
1577488914,Eisteex3,0,1,130,0,0,0,0
1577488923,Hades07,0,1,1320,0,0,0,0
1577488974,SMUVI,0,1,26,0,0,0,0
1577489023,Die KI Futterer,194,1,1452,0,0,0,0
1577489058,Master of Disaster,14,1,3076,189,0,0,189
1577489059,OnkelHeile,32,4,7575,0,494,0,494
1577489060,Bouns,0,1,2476,0,1426,0,1426
1577489072,EnjoyTheSilence,0,1,141,0,0,0,0
1577489169,M1ke,0,1,41,0,0,0,0
1577489211,Rhodan1,580,1,733,0,94,0,94
1577489217,Turtok420,0,0,0,0,4527,0,4527
1577489222,I am Groooot,0,1,26,0,0,0,0
1577489246,König Balu,0,1,558,0,0,0,0
1577489257,Gnuppel,12,5,26196,930,13,0,943
1577489259,funstadt,11,1,888,0,0,0,0
1577489354,WhiteWalker,444,3,9517,34751,8107,1251,44109
1577489364,MadaraOnion,0,1,1361,0,0,0,0
1577489428,jonnystyle,0,1,26,0,0,0,0
1577489446,flo2911,0,1,3017,130,319,0,449
1577489481,Latias,0,1,26,0,0,0,0
1577489531,Shisari,0,1,26,0,0,0,0
1577489545,Sebraskus,177,1,812,0,28,0,28
1577489572,Ruffy996,18,3,4150,8316,889,634,9839
1577489582,Kennahnung94,0,0,0,290,2429,0,2719
1577489676,Pfandpirat,0,1,26,0,0,0,0
1577489696,Salatblatt,0,1,26,0,0,0,0
1577489699,Luka der Pupa,0,1,26,0,0,0,0
1577489707,Haus Rose,0,1,26,0,0,0,0
1577489709,Wasserparadies,0,1,26,0,0,0,0
1577489711,Wie viel dein Auto wert?,0,1,26,0,1,0,1
1577489713,Reinhardt Wilhelm,0,1,26,0,0,0,0
1577489820,flo25565,0,1,267,0,0,0,0
1577489846,Niernstein,0,1,26,0,0,0,0
1577489865,Hated,225,2,6518,5125,130,0,5255
1577489898,DannyBs,369,1,3327,0,0,0,0
1577489908,DingoMania,369,1,3028,0,0,0,0
1577489957,Klappinski,459,1,1893,0,0,0,0
1577489962,Reiner Wahnsinn,232,4,9070,3033,0,0,3033
1577489970,Salzstange,0,1,314,0,778,0,778
1577489972,Kenny T Kid,0,1,1044,0,0,0,0
1577490033,LocoMango,0,1,529,0,0,0,0
1577490078,Alki,0,1,378,0,0,0,0
1577490089,Heroes Recalled,0,1,245,0,0,0,0
1577490136,Pepsi Zitrone,0,1,229,0,0,0,0
1577490243,sikama,0,1,736,0,0,0,0
1577490262,Elmi,99,1,5236,0,1158,0,1158
1577490267,Big King XXL,0,1,26,0,0,0,0
1577490301,Bunte Eier,0,0,0,0,0,0,0
1577490368,Patrick GIF,0,1,251,0,0,0,0
1577490371,Süslicher mix aus Kaktus,0,1,498,0,0,0,0
1577490372,Prjaniki,0,1,478,0,0,0,0
1577490462,LordTigu,0,4,11741,7801,0,0,7801
1577490480,RedBurnA,565,3,7914,13837,332,0,14169
1577490517,adamka26,0,0,0,0,726,0,726
1577490625,Franz Walter,0,1,2154,0,10,0,10
1577490626,elby,0,1,222,0,0,0,0
1577490643,Wallace1745,0,1,405,0,24,0,24
1577490880,hakan6161,0,1,26,0,0,0,0
1577490890,drago der rebell,0,1,26,0,0,0,0
1577490916,Vonvoid,128,4,9858,837,39,0,876
1577490983,LordVader88,340,1,1448,0,0,0,0
1577490989,Flanschexpress,442,10,48540,138825,24561,0,163386
1577491008,Johnny1990,0,1,2852,21042,2246,0,23288
1577491153,angelina,442,2,4646,50,357,13,420
1577491160,sdfsdfsd2222,0,1,564,0,1797,0,1797
1577491168,Ko0JCSOkqm,0,0,0,0,1353,0,1353
1577491196,Lady Kathi,0,1,94,0,0,0,0
1577491270,vp43guje,0,1,550,0,0,0,0
1577491271,gv5qoixk,0,1,529,0,0,0,0
1577491275,qcaa6rez,0,1,550,0,1789,0,1789
1577491276,76ocegu4,0,1,529,0,0,0,0
1577491327,HEAD ONE,103,1,1171,2778,6493,0,9271
1577491520,Scherzer7,0,1,2569,0,0,0,0
1577491574,Nicky,0,1,987,0,1661,0,1661
1577491587,Urmel aus dem Eis,0,1,26,0,0,0,0
1577491599,Westpoint001,91,1,1127,0,10,0,10
1577491609,TribalMaster1337,192,1,830,0,0,0,0
1577491666,Albus Dumbledore,0,1,82,0,0,0,0
1577491747,Serberus1985,0,1,413,0,0,0,0
1577491766,KaVauEn,503,1,1693,10,0,0,10
1577491792,AndyReinke,0,1,1213,0,333,0,333
1577491830,meisterfry,0,1,1337,0,1607,0,1607
1577491951,KeKaCl,47,1,4101,15,0,0,15
1577492071,TheNikl4s,0,1,135,0,0,0,0
1577492185,keylan,8,5,7191,6981,182,0,7163
1577492206,PestoPeta,464,4,7874,3058,140,0,3198
1577492226,Abysselder,0,1,315,0,744,0,744
1577492325,SEYYN,0,1,26,0,0,0,0
1577492329,Schuppenschleifer,0,1,641,0,0,0,0
1577492491,Lord hexor,25,1,2257,61,0,0,61
1577492516,Rauta,0,1,3172,0,1220,0,1220
1577492544,MariaMjay,185,1,1803,0,0,0,0
1577492565,GErwald,0,1,77,0,0,0,0
1577492688,Stinkstiefel,0,1,552,0,0,0,0
1577492916,Steffi,628,1,205,0,0,0,0
1577492985,boecksiflo,322,2,3470,212,221,0,433
1577493006,ultus1888,0,1,56,0,0,0,0
1577493014,Myxir,0,1,65,0,0,0,0
1577493016,TomiTheMaschin,0,1,515,0,0,0,0
1577493020,yoshy99,0,1,2736,12138,14347,0,26485
1577493083,loki31,0,1,26,0,0,0,0
1577493123,Jimbei,0,1,641,0,0,0,0
1577493126,Prinz Puma,0,1,438,0,0,0,0
1577493131,FreundlicherRentner,61,1,5843,0,0,0,0
1577493413,Sascha Hellinger,0,1,438,0,0,0,0
1577493426,Rindfleisch Knoppers,0,1,438,0,0,0,0
1577493451,Urs Kalecinski,0,1,763,0,0,0,0
1577493482,Xatarax,0,1,102,0,0,0,0
1577493487,kackalake,0,1,253,0,162,0,162
1577493574,Erich556,0,1,353,0,0,0,0
1577493578,Wullelol,0,0,0,2030,21660,0,23690
1577493584,Wotan2806,0,1,567,20,1322,0,1342
1577493640,legenda1996,90,1,413,0,828,448,1276
1577493738,Livil,521,1,3443,390,0,0,390
1577493796,Justmelix,8,2,4267,40,0,0,40
1577493803,Tired Monk,35,1,4080,878,198,0,1076
1577493832,Superlöwe,0,1,1335,0,4685,0,4685
1577494020,Lotte19,0,1,2397,0,40,0,40
1577494030,Abeba,0,1,328,0,0,0,0
1577494090,holzi4,318,1,3090,0,0,31,31
1577494197,HammiDerZerstörer,49,1,3210,0,0,0,0
1577494233,Gitz,13,1,392,0,8,0,8
1577494241,WillPPFarmen,0,1,26,0,0,0,0
1577494261,Tobijjah,0,0,0,0,4273,1541,5814
1577494283,andi gandi,442,4,14513,4572,0,0,4572
1577494293,dionysos,95,6,11607,12536,8242,0,20778
1577494337,Die Krähe,0,1,253,0,45,0,45
1577494371,Lord KarlI,0,1,2083,0,46,0,46
1577494376,Bremer81,128,1,3952,12371,0,0,12371
1577494402,Admiral Fujitora,0,1,432,0,0,0,0
1577494452,DannyII,0,1,26,2222,400,0,2622
1577494463,DISC0VERY,0,1,1237,0,0,0,0
1577494506,Lord Todesengel,0,1,26,0,0,0,0
1577494514,Mataron,221,2,8243,32465,22091,50,54606
1577494519,Ejlow,0,0,0,0,14991,0,14991
1577494592,Lord protasio15,223,1,188,0,0,0,0
1577494847,kuhnep,0,2,3353,0,224,0,224
1577494975,Kawarider287,0,1,1132,0,0,0,0
1577495007,Nischhae,0,1,194,0,0,0,0
1577495017,Baitit,0,1,44,0,0,0,0
1577495104,*Cain*,83,6,20993,26298,130,6008,32436
1577495182,vanspanghen,81,0,0,172,5486,16743,22401
1577495240,querulant,0,1,509,0,1767,0,1767
1577495294,PublicError,0,0,0,0,52,0,52
1577495310,LaSantaMuerte,0,1,1700,0,0,0,0
1577495320,jorge1234,350,1,1814,0,74,0,74
1577495327,Jigga,0,1,26,0,330,0,330
1577495345,Össiontour86,0,1,707,0,0,0,0
1577495355,Dorfherrscherin,0,1,719,0,0,0,0
1577495356,Eisenfaust89,0,1,761,0,0,0,0
1577495433,Gast495433,0,1,26,0,0,0,0
1577495460,EisteeLePeach,0,1,690,0,0,0,0
1577495490,T1n0,77,3,7738,661,169,0,830
1577495524,Echorule,0,1,439,0,1255,0,1255
1577495543,Darkdeniz,572,1,4967,31444,162,0,31606
1577495544,Närrischer Tuck,0,2,3702,20042,119,0,20161
1577495555,oh aha moin,0,1,1208,75,302,0,377
1577495571,Epersta,0,0,0,0,456,0,456
1577495681,Waldläufer2000,0,1,799,0,0,0,0
1577495682,Schattenfürst02,0,1,714,0,0,0,0
1577495684,Torphi,0,1,453,0,66,0,66
1577495691,Stahlheru94,0,1,734,0,0,0,0
1577495835,Timo1901,5,4,7294,126,494,0,620
1577495903,JaxTeller,0,1,91,0,0,0,0
1577495952,Aragorn09,0,1,26,0,0,0,0
1577495955,Nokia1,0,1,405,0,0,0,0
1577495962,Mr. and Mrs. X,0,1,197,0,0,0,0
1577496001,Hund vom Schlund,0,1,26,0,0,0,0
1577496004,Gjergj Kastrioti,0,1,33,0,0,0,0
1577496005,Pepa Schmutz,0,1,45,0,0,0,0
1577496036,Manfredini 92,473,2,4633,71,13,0,84
1577496119,Donaparte,0,1,561,0,0,0,0
1577496136,Bauer Lars,0,1,740,0,0,0,0
1577496166,Suellke,0,1,292,1706,0,0,1706
1577496178,Nuyken,87,2,6214,6646,0,0,6646
1577496247,Linaaarr,0,1,26,0,0,0,0
1577496258,Kerberos80,0,1,468,0,0,0,0
1577496330,Wuupii,12,1,3989,0,0,0,0
1577496355,Pantifyr,0,1,102,0,20,0,20
1577496367,404DorfNotFound,0,1,26,0,0,0,0
1577496405,Sr.Lili,0,1,490,0,0,0,0
1577496416,Timo35,179,1,2104,174,322,0,496
1577496438,Lord Ralf,116,1,947,0,386,0,386
1577496460,RvnBlck,0,1,26,0,0,0,0
1577496541,Lord Rubert,0,0,0,0,532,0,532
1577496546,Drehwurm,0,1,497,0,0,0,0
1577496597,erich553,0,1,353,0,0,0,0
1577496615,Tayron,150,5,14996,4008,0,1135,5143
1577496728,Savage,0,1,26,0,0,0,0
1577496740,Khengar,384,0,0,0,41521,0,41521
1577496746,Katapult Hugo,0,1,472,0,0,0,0
1577496766,Kroko Jones,0,1,440,0,0,0,0
1577496831,Nixynix,0,1,26,0,0,0,0
1577496865,Badabuuk,459,3,7007,4468,93,3105,7666
1577496988,Simon21,0,0,0,0,8818,0,8818
1577497002,Lord Kartoffel,0,1,70,0,0,0,0
1577497007,Sauronsauge,0,1,26,0,0,0,0
1577497020,ciciinho,365,1,293,0,259,0,259
1577497028,Kata Enthusiast,0,1,314,0,6294,0,6294
1577497031,Tunis 1540,518,1,811,0,5621,0,5621
1577497201,M0rnskey,0,1,381,0,0,0,0
1577497204,MARKYS1,0,1,381,0,26,0,26
1577497219,Elhuncho,0,1,381,0,0,0,0
1577497391,Zonkilonki,0,1,26,0,0,0,0
1577497425,Manne07,444,1,1813,0,0,0,0
1577497610,Nudeln mit Reis,0,1,26,0,0,0,0
1577497646,SkullAndBones,0,1,123,0,0,0,0
1577497650,Kemsyth,570,1,334,0,406,0,406
1577497717,BlueTempler,185,1,1065,0,0,0,0
1577497796,Runi46,0,1,790,0,0,0,0
1577497889,x3lly7fq,0,1,529,0,0,0,0
1577497890,e58kzvlw,0,1,529,0,0,0,0
1577497903,Bonusaward,0,1,265,0,118,0,118
1577497919,Robert.E,0,1,164,0,0,0,0
1577497924,sghm,0,1,776,0,0,0,0
1577497987,KINGKOOL66,263,1,731,0,0,0,0
1577497990,Bauer Toni,0,1,670,0,0,0,0
1577498055,ZärtlicherZenturio,0,1,26,0,0,0,0
1577498081,JellyMcBeal,0,3,9713,13170,10000,0,23170
1577498112,Botox Manni,0,1,692,0,0,0,0
1577498184,grudod,0,1,299,0,0,0,0
1577498189,xBalla,59,6,10431,13510,1363,113,14986
1577498200,Golfi37,77,3,10328,0,78,0,78
1577498248,nytg0rkg,0,1,529,0,0,0,0
1577498360,OldSchnuffel,0,1,2741,0,17,0,17
1577498383,Stiiffler,0,0,0,0,559,0,559
1577498396,GarpSan,316,1,1193,90,0,0,90
1577498421,Der Pengu,0,1,86,0,0,0,0
1577498428,Ossi,473,6,11666,17011,117,0,17128
1577498497,Nixda0292,185,1,718,0,2035,0,2035
1577498623,the-Ultra-King,10,1,897,0,1528,0,1528
1577498626,Emil2025,47,11,38753,2248,1042,0,3290
1577498632,Sori9,194,3,6841,1729,854,0,2583
1577498745,tüta,621,1,342,0,101,0,101
1577498756,Young Alpha,0,1,502,0,84,0,84
1577498780,Knallkopp111,0,0,0,0,3,0,3
1577498783,König Popo,29,1,903,0,0,0,0
1577498896,375uy5k0,0,1,529,0,0,0,0
1577498897,IcyGalaxy,0,1,532,0,0,0,0
1577498898,PythonPython,0,1,582,0,7907,0,7907
1577498899,SwallowWhite,0,1,529,0,0,0,0
1577498901,GeniusGenius,0,1,551,0,0,0,0
1577498902,LadySilverOtter,0,1,529,0,0,0,0
1577498904,Beau Cub,0,1,551,0,0,0,0
1577498910,KaitoKid,159,1,906,0,30,0,30
1577498931,HaraldSchönHaar,0,1,154,0,144,0,144
1577498941,Sir Barbossa,0,1,26,0,0,0,0
1577499020,Elytis,0,1,234,0,295,0,295
1577499032,Julian273,0,0,0,0,1213,0,1213
1577499075,SchweinchenDick,343,1,2594,30,200,0,230
1577499116,Rosinaregen,405,1,3706,1026,120,0,1146
1577499142,Lecter,165,6,26862,54938,3721,0,58659
1577499191,gabagool,0,1,834,0,0,0,0
1577499279,02565dsk,0,1,529,0,0,0,0
1577499281,0x1hjaa3,0,1,529,0,0,0,0
1577499284,tintenfischhh,0,1,529,0,0,0,0
1577499286,Hawk Vicious,0,1,529,0,4,0,4
1577499288,SalamanderKidd,0,1,568,0,0,0,0
1577499290,crazy c0k3,0,1,529,0,0,0,0
1577499292,Orakelbert,0,1,529,0,0,0,0
1577499309,Cortana01,10,1,1727,0,614,0,614
1577499381,PinguinJihad,0,1,499,0,0,0,0
1577499383,High Status Coach,0,1,490,0,13,0,13
1577499385,snfs,19,1,248,0,26,0,26
1577499388,TheJew,0,1,381,0,78,0,78
1577499389,Sp00nge,0,1,396,0,0,0,0
1577499390,X444X,0,1,368,0,0,0,0
1577499447,wuffi22,41,4,4694,0,195,0,195
1577499456,VonHinten,232,3,15880,50108,9921,19,60048
1577499517,Bobi0815,242,3,4571,0,350,0,350
1577499543,Gartenhütte,0,1,92,0,0,0,0
1577499631,LordTorsti77,0,5,8703,32622,24066,6367,63055
1577499660,pixelpoet,0,1,26,0,0,0,0
1577499698,Mafiabosss,0,1,55,0,4222,0,4222
1577499703,Destoyer 2025,0,1,124,0,0,0,0
1577499715,Christof 1812,41,3,7818,395,826,0,1221
1577499779,joker65,0,1,261,0,286,0,286
1577499786,Gabsi0109,0,2,3503,1620,0,0,1620
1577499924,tschelinii,0,1,192,0,0,0,0
1577499933,SleepyJoe,0,1,566,0,0,0,0
1577499935,TradingWithKamalaHarris,0,1,545,0,0,0,0
1577499950,Bach,0,1,1913,0,414,0,414
1577499963,schnensch,0,1,49,0,0,0,0
1577499999,marmadropula,0,1,351,0,0,0,0
1577500093,MH9plus,47,5,8501,0,702,2539,3241
1577500142,Xellil,0,1,26,0,0,0,0
1577500212,Kain Morgen,0,1,969,4,88,0,92
1577500232,Little Rocket Man,0,0,0,0,2270,0,2270
1577500249,König Dr.med.Wurst,0,1,1193,0,0,0,0
1577500276,Raethy,0,1,26,0,0,0,0
1577500335,TCrosb,557,1,876,0,1630,0,1630
1577500357,XbocheXs,0,1,341,0,2956,0,2956
1577500358,BestOfMe,0,1,381,0,0,0,0
1577500360,SeXyMacaron,0,1,381,0,0,0,0
1577500366,xApathetic,350,1,2404,0,501,0,501
1577500388,JigglyPuffDaddy,0,1,26,0,0,0,0
1577500400,Maurice77,0,1,2061,0,390,0,390
1577500438,Maxi Duck Tapir,0,1,529,0,0,0,0
1577500439,El Girl,0,1,529,0,0,0,0
1577500440,Fever Old,0,1,529,0,0,0,0
1577500441,Agent Pirate,0,1,529,0,0,0,0
1577500443,Yellow Mister Alligator,0,1,529,0,0,0,0
1577500444,Silly Frog,0,1,529,0,0,0,0
1577500446,Morbid Doll,0,1,529,0,0,0,0
1577500483,Joker?,336,1,4942,0,0,0,0
1577500733,fuchsi091,0,1,26,0,0,0,0
1577500903,fixxii,533,2,6580,4,6,0,10
1577500957,Kronenvirus,0,1,53,0,0,0,0
1577500969,Teamgeist,0,1,26,0,0,0,0
1577501026,Emilioruffy,0,1,137,0,0,0,0
1577501125,karlkarl,0,1,2529,0,608,0,608
1577501169,FanChelseaXx,0,1,381,0,0,0,0
1577501170,giveMEban,0,1,401,0,0,0,0
1577501171,Dario77,0,1,396,0,0,0,0
1577501203,DerKritischeKnappe,0,1,26,0,0,0,0
1577501205,HeilerMitHangover,0,1,26,0,0,0,0
1577501233,Der Glöckner von Hessen,0,1,26,0,0,0,0
1577501298,Teddy-Alarm,0,1,714,0,0,0,0
1577501301,Sabrina-Delux,167,1,720,0,715,0,715
1577501302,Stadtverwaltung,0,1,785,0,0,0,0
1577501319,Honigbiene,0,1,26,0,0,0,0
1577501338,nachtfalke76,52,4,8954,7889,0,1,7890
1577501389,FriendlyFire,464,5,20073,33950,267,66,34283
1577501390,Neoso,498,1,286,0,29,0,29
1577501403,tetje,0,1,26,0,0,0,0
1577501445,Lord Kotnascher,0,1,484,0,792,0,792
1577501479,Wall-E1,0,1,490,0,930,0,930
1577501530,Hobel Hannes,0,1,51,0,0,0,0
1577501533,Blutbündler,0,1,235,0,0,0,0
1577501579,Chones,0,1,1669,0,6864,0,6864
1577501590,Quarz2,0,1,499,0,0,0,0
1577501599,cxn0,0,1,1402,0,270,0,270
1577501604,Bastiidstein85,3,1,2790,836,0,0,836
1577501610,DiekuhLieFumdenTeich,0,1,26,0,0,0,0
1577501621,ulmer.a,0,1,802,22,0,0,22
1577501632,Lady Kotnascher,0,1,524,0,0,0,0
1577501636,Schattengram,0,1,278,0,15,0,15
1577501675,König Bonobo,0,1,1564,180,0,0,180
1577501765,Nanumanu,0,1,464,0,0,0,0
1577501766,Lady Dana,0,1,369,0,43,0,43
1577501778,KingBernhard,0,1,103,0,0,0,0
1577501831,SaintRSB,534,1,992,0,0,0,0
1577501925,Graupfogel,0,1,506,0,0,0,0
1577501992,DorfdeppDeluxe,0,1,493,0,2140,0,2140
1577502074,RobKov,226,1,2029,0,8,0,8
1577502075,Tommy1906,0,1,1715,0,0,0,0
1577502102,andi.wandnageln,209,1,1407,5,0,0,5
1577502103,anna.bolika,209,1,1075,0,0,0,0
1577502140,Rallye,322,1,3257,0,0,0,0
1577502169,spawnferkel,0,1,1679,215,0,0,215
1577502172,LordHelmchen1,0,1,474,0,650,0,650
1577502195,Berlin777,0,1,605,8307,410,0,8717
1577502218,Der Falk,200,1,3987,3015,0,0,3015
1577502282,Ali.Gator,209,1,1537,0,0,0,0
1577502320,Chibs,262,1,1031,7466,3175,0,10641
1577502357,Jessppaa,0,1,377,0,0,0,0
1577502359,itstschanina,8,1,3583,0,0,0,0
1577502503,dick.tator,209,1,1810,90,0,0,90
1577502504,Panzerschmied,542,1,1425,0,0,0,0
1577502513,MortoSur,0,1,388,0,0,0,0
1577502519,Smor67T,0,1,381,0,520,0,520
1577502521,kampflurch,242,1,2620,0,753,0,753
1577502530,BirraMoretti,0,1,383,0,0,0,0
1577502539,heuler,209,1,2394,1,0,0,1
1577502628,Sauberfrau 10,0,1,26,0,0,0,0
1577502629,Vollwetterfrosch,0,1,26,0,0,0,0
1577502692,Frankfurter Applaus,0,1,26,0,0,0,0
1577502705,Wurstfachverkäuferin,0,1,497,0,0,0,0
1577502706,TaktikfürDummies,0,1,496,0,550,0,550
1577502733,Malta123,152,1,1798,0,568,0,568
1577502776,Die Ritters,0,1,26,0,0,0,0
1577502812,Brunhilde-Löwenherz,47,3,5397,0,455,2617,3072
1577502891,Ares,49,1,3521,0,0,0,0
1577502899,InSAMe,0,1,2312,2780,0,0,2780
1577502924,Kommando Piepmatz,0,1,641,0,0,0,0
1577502934,Reaper Death Seal,0,1,641,0,0,0,0
1577502935,Zewa Soft,0,1,800,0,0,0,0
1577502939,Arbeitsagentur,0,1,755,0,8,0,8
1577502944,Ich.Hab.Meine.Tage,0,0,0,0,3396,0,3396
1577502960,Ilinka,0,1,381,0,0,0,0
1577502962,KatarinaX,0,1,381,0,0,0,0
1577502965,Pikachiuuu,0,1,381,0,0,0,0
1577502983,abseits,108,1,1013,0,295,0,295
1577503060,pantauli,0,1,1388,0,0,0,0
1577503108,MaxiKing21,228,1,1050,0,0,0,0
1577503111,Michael 111,541,3,8246,6850,53,0,6903
1577503130,drivelein,0,1,26,0,0,0,0
1577503170,Camonte147,542,3,3880,0,143,0,143
1577503207,Hanne Stämme Lore,0,1,26,0,0,0,0
1577503257,HorizontalesGewerbe,0,1,26,0,0,0,0
1577503274,Slayer90,0,1,2031,3356,424,0,3780
1577503286,gradom,0,1,26,0,0,0,0
1577503362,Hell*Life,0,1,381,0,0,0,0
1577503417,AreYouSure,0,1,568,0,1308,0,1308
1577503485,Lady JASMIN,451,1,955,5,0,0,5
1577503498,Razvan,0,1,26,0,0,0,0
1577503511,Bearfoot42,0,0,0,0,143,0,143
1577503557,Kirk2012,0,1,164,0,91,0,91
1577503566,Earl Kess,0,1,438,0,0,0,0
1577503569,Schattenarmee,0,1,678,0,0,0,0
1577503577,Montagmorgen,0,1,99,0,0,0,0
1577503578,Antischuppenshampoo,0,1,102,0,0,0,0
1577503682,Drachenherz99,0,1,26,0,0,0,0
1577503693,bossi87,0,0,0,0,1867,0,1867
1577503747,Crownvic,0,1,593,0,16,0,16
1577503754,Resal,0,1,26,0,0,0,0
1577503774,Bachelor,0,1,490,0,0,0,0
1577503794,Natcho38,0,1,38,0,0,0,0
1577503811,Mad Muscle,0,1,26,0,0,0,0
1577503857,Killerhnx,419,1,1218,0,14,0,14
1577503909,scr1898,92,1,838,0,3780,0,3780
1577503937,LivienneArc,461,3,5226,1700,36569,14082,52351
1577503948,Foxxy78,0,1,120,0,0,0,0
1577503954,AshleySpinelli,192,1,828,0,0,0,0
1577503958,GretchenGrundler,0,1,793,0,0,0,0
1577503959,Gast503959,0,1,74,0,0,0,0
1577503974,brö-1848,481,1,696,0,609,0,609
1577503999,DanielNGU14,0,1,366,0,1181,0,1181
1577504012,Mikey B.,92,1,821,0,0,0,0
1577504015,Gus G.,74,1,898,0,0,0,0
1577504050,Hanswurst2025,225,9,37069,66660,14362,481,81503
1577504112,Miss Finster,74,1,871,0,0,0,0
1577504116,artOFwar,0,1,434,0,79,0,79
1577504130,Espio,348,1,1657,0,0,0,0
1577504151,AggroBayer,314,1,351,0,0,0,0
1577504181,Miss Muriel,74,1,865,0,0,0,0
1577504182,Miss Alordayne,74,1,942,0,0,0,0
1577504193,Adur86,37,1,4810,29,114,4131,4274
1577504206,zzzy,314,1,1412,9,0,0,9
1577504216,Hank,92,1,929,0,0,0,0
1577504218,Miss Lemon,74,1,825,0,0,0,0
1577504244,Nachtschmetterling,0,1,705,0,0,0,0
1577504282,Der Kleine Wutzler,351,1,988,0,0,0,0
1577504304,Ashley Armbruster,0,1,756,0,0,0,0
1577504305,Ashley Boulet,0,1,967,0,0,0,0
1577504314,Dave 19,405,2,3613,0,91,0,91
1577504386,BodenlosObdachlos,0,1,594,0,0,0,0
1577504441,FetterOrk,0,1,226,0,21,0,21
1577504455,SisiB,516,1,3457,1755,0,0,1755
1577504460,Frau der Bienen,0,1,26,0,0,0,0
1577504481,KopfGlatzeKopf,0,1,26,0,0,0,0
1577504508,RostBraten,0,1,407,0,243,0,243
1577504542,Jopo6020,618,1,1946,0,0,0,0
1577504557,Bordenau,140,1,2161,0,340,1635,1975
1577504566,13estie,0,1,160,0,64,0,64
1577504603,Dibbigo Dobbspiel,0,1,451,0,0,0,0
